static_case,month,outlet_id,static_price,static_demand,static_profit,opt_price,opt_demand,opt_profit,profit_diff_abs,profit_diff_pct_vs_static
outlet,January,OUT010,283.8333333333333,11.669769601705923,911.8972530794867,264.0,13.0,943.969812411814,32.07255933232727,3.5171242400410683
outlet,January,OUT013,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,January,OUT017,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,January,OUT018,306.0,15.396307663692642,1863.7132254468315,313.0,15.0,1868.9500623469107,5.236836900079197,0.28098941556975043
outlet,January,OUT019,283.8333333333333,11.669769601705923,911.8972530794867,264.0,13.0,943.969812411814,32.07255933232727,3.5171242400410683
outlet,January,OUT027,309.89375,18.115628838531567,2440.044693756904,320.0,17.0,2452.349385130396,12.304691373492005,0.5042813930816421
outlet,January,OUT035,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,January,OUT045,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,January,OUT046,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,January,OUT049,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,February,OUT010,283.8333333333333,11.669769601705923,911.8972530794867,264.0,13.0,943.969812411814,32.07255933232727,3.5171242400410683
outlet,February,OUT013,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,February,OUT017,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,February,OUT018,306.0,15.396307663692642,1863.7132254468315,313.0,15.0,1868.9500623469107,5.236836900079197,0.28098941556975043
outlet,February,OUT019,283.8333333333333,11.669769601705923,911.8972530794867,264.0,13.0,943.969812411814,32.07255933232727,3.5171242400410683
outlet,February,OUT027,309.89375,18.115628838531567,2440.044693756904,320.0,17.0,2452.349385130396,12.304691373492005,0.5042813930816421
outlet,February,OUT035,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,February,OUT045,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,February,OUT046,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,February,OUT049,302.10625,15.673909552543126,1854.3168914528064,302.5,16.0,1854.4391823042652,0.12229085145872887,0.006594927329973106
outlet,March,OUT010,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,March,OUT013,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,March,OUT017,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,March,OUT018,306.0,20.8971613033838,2886.872002429387,320.0,20.0,3015.669925717851,128.79792328846406,4.461504465043024
outlet,March,OUT019,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,March,OUT027,309.89375,23.684275778786212,3497.4959436678846,320.0,23.0,3601.2703516760794,103.77440800819477,2.9671058860289845
outlet,March,OUT035,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,March,OUT045,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,March,OUT046,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,March,OUT049,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,April,OUT010,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,April,OUT013,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,April,OUT017,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,April,OUT018,306.0,20.8971613033838,2886.872002429387,320.0,20.0,3015.669925717851,128.79792328846406,4.461504465043024
outlet,April,OUT019,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,April,OUT027,309.89375,23.684275778786212,3497.4959436678846,320.0,23.0,3601.2703516760794,103.77440800819477,2.9671058860289845
outlet,April,OUT035,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,April,OUT045,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,April,OUT046,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,April,OUT049,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,May,OUT010,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,May,OUT013,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,May,OUT017,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,May,OUT018,306.0,20.8971613033838,2886.872002429387,320.0,20.0,3015.669925717851,128.79792328846406,4.461504465043024
outlet,May,OUT019,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,May,OUT027,309.89375,23.684275778786212,3497.4959436678846,320.0,23.0,3601.2703516760794,103.77440800819477,2.9671058860289845
outlet,May,OUT035,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,May,OUT045,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,May,OUT046,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,May,OUT049,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,June,OUT010,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,June,OUT013,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,June,OUT017,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
outlet,June,OUT018,306.0,20.8971613033838,2886.872002429387,320.0,20.0,3015.669925717851,128.79792328846406,4.461504465043024
outlet,June,OUT019,283.8333333333333,16.784683852421402,1749.8907044883726,313.875,15.0,1818.1263006063891,68.23559611801647,3.8994204576889264
outlet,June,OUT027,309.89375,23.684275778786212,3497.4959436678846,320.0,23.0,3601.2703516760794,103.77440800819477,2.9671058860289845
outlet,June,OUT035,302.10625,21.10696989167079,2843.7111358350735,320.0,20.0,2982.4342970536113,138.72316121853783,4.878243766408465
